id_perusahaan,jumlah_karyawan,jumlah_follower,waktu_dicatat
51046,226,878,1699037380.0
72668882,190,818,1699037380.0
28126361,56,1074,1699037380.0
93592116,0,55,1699037380.0
10082281,46,1828,1699037380.0
2844769,453,7692,1699037380.0
2985733,836,391386,1699037380.0
8117,2292,566957,1699037380.0
1373835,988,5046,1699037380.0
59125717,3,28,1699037380.0
570420,466,86690,1699037380.0
98816759,0,11,1699037380.0
165464,4997,354669,1699037380.0
2875,899,275068,1699037380.0
586645,174,54480,1699037380.0
1247220,544,81991,1699037380.0
2619961,9552,135040,1699037380.0
2870989,305,239407,1699037380.0
3677965,190,16126,1699037380.0
90416683,10,113,1699037455.0
9249464,19,100,1699037455.0
1313464,44,74457,1699037455.0
75856748,24,5291,1699037455.0
79756332,9,66,1699037455.0
84103557,39,503,1699037455.0
4719158,5,40,1699037455.0
3356865,58,24054,1699037455.0
78708714,39,38947,1699037455.0
18901172,15,3195,1699037455.0
1683442,324,141183,1699037455.0
2425438,158,49323,1699037455.0
4787,13129,1341999,1699037455.0
741968,61,21222,1699037455.0
14632005,363,155960,1699037455.0
96393,176,1981,1699037530.0
10035810,26666,233752,1699037530.0
5332294,158,11489,1699037530.0
3028,19701,137416,1699037530.0
16183163,24,34687,1699037530.0
91420217,8,133,1699037530.0
54301851,1,183,1699037530.0
18583501,16720,572517,1699037530.0
64618994,84,5013,1699037530.0
80698852,35,1071,1699037530.0
19042,742,43580,1699037530.0
121091,36,29916,1699037530.0
71602553,303,21570,1699037530.0
3728894,141,1157,1699037530.0
153083,432,7445,1699037530.0
33258314,61,4753,1699037530.0
18009120,81,3564,1699037605.0
6592259,39,1391,1699037605.0
3664691,4767,41002,1699037605.0
1681,29388,2677933,1699037605.0
14377562,810,120753,1699037605.0
31110199,15,466,1699037605.0
10601463,79,1180,1699037605.0
9788677,125,587,1699037605.0
2254335,138,9145,1699037605.0
1911434,261,24633,1699037605.0
82332996,23,3676,1699037605.0
72483,7626,94097,1699037605.0
1783178,14,157,1699037605.0
13921,3793,100338,1699037605.0
2627812,618,61488,1699037605.0
163658,14377,610039,1699037605.0
9881525,25,399,1699037680.0
96622347,1,155,1699037680.0
65008697,11,998,1699037680.0
71001459,82,12161,1699037680.0
933942,425,22850,1699037680.0
68820,36,3344,1699037680.0
1584011,240,10056,1699037680.0
163743,30739,712277,1699037680.0
10205028,19,416,1699037680.0
33177550,9,20835,1699037680.0
166575,2019,27580,1699037680.0
75483,321,47396,1699037680.0
9211944,74,31550,1699037680.0
2981,41921,801027,1699037680.0
6452227,1611,82984,1699037680.0
3009549,260,2773,1699037754.0
18783977,59,6187,1699037754.0
2403625,223,61939,1699037754.0
215561,203,251428,1699037754.0
165757,6530,1178042,1699037754.0
106584,773,535617,1699037754.0
18312164,189,37143,1699037754.0
2045038,159,3600,1699037754.0
2193256,5579,129667,1699037754.0
33242739,30133,3583415,1699037754.0
9243202,42,7059,1699037754.0
2803272,258,9038,1699038562.0
12820,3998,39333,1699038562.0
15506,12525,740351,1699038562.0
48658,274,2885,1699038562.0
76171420,21428,789735,1699038562.0
15251168,9839,242075,1699038562.0
69154,1699,15511,1699038562.0
2658876,3986,298261,1699038562.0
11804,7766,54310,1699038562.0
1283753,731,16369,1699038562.0
15191764,7344,395973,1699038562.0
310015,522,108840,1699038562.0
36676,192,92843,1699038562.0
334738,775,16721,1699038562.0
164401,6940,683743,1699038562.0
14580269,99,48976,1699038562.0
39168,1762,26196,1699038635.0
4057,73285,1819159,1699038635.0
71313,187,2794,1699038635.0
777243,329,306853,1699038635.0
164182,26602,1102271,1699038635.0
82090049,316,6436,1699038635.0
3240,53116,204449,1699038635.0
78636,273,10431,1699038635.0
468782,8514,135895,1699038635.0
215953,7543,68333,1699038635.0
479080,65501,1707232,1699038635.0
74708,3607,45641,1699038635.0
146569,17,985,1699038635.0
2443807,228,15032,1699038635.0
15941879,13,293,1699038635.0
3515485,38,329,1699038635.0
166127,5341,23651,1699038635.0
92841605,16,10167,1699038635.0
3162,23705,666879,1699038635.0
94094751,18,3702,1699038635.0
10889499,152,9406,1699038635.0
71659688,123,341,1699038635.0
11818084,3828,15570,1699038635.0
116879,109,1020,1699038708.0
11876,12015,658910,1699038708.0
96084130,10,432,1699038708.0
71755333,93,2836,1699038708.0
166360,7596,248276,1699038708.0
5724852,10,154,1699038708.0
27221501,33,1577,1699038708.0
265869,10725,72907,1699038708.0
166796,6378,82146,1699038708.0
38628,1215,5639,1699038708.0
122451,636,165334,1699038708.0
74491056,1623,13032,1699038708.0
7032,30790,238070,1699038708.0
38117,296,224279,1699038708.0
55669258,396,4711,1699038708.0
87589985,6,62,1699038708.0
1056670,113,69595,1699038708.0
162677,11413,290355,1699038708.0
4285610,40,179,1699038708.0
4181808,2074,21060,1699038708.0
11011,10292,617260,1699038708.0
10967,7285,243621,1699038782.0
4860,89975,995207,1699038782.0
56042106,26,251,1699038782.0
2749649,33,285,1699038782.0
163185,7372,55768,1699038782.0
23279,493,23764,1699038782.0
5377,5095,106088,1699038782.0
7932726,6215,23175,1699038782.0
67572051,2069,310913,1699038782.0
3351055,16,770,1699038782.0
41294,23,29337,1699038782.0
407222,3922,675831,1699038782.0
2074994,62,2412,1699038782.0
3815031,174,47714,1699038782.0
166658,11680,198879,1699038782.0
808034,19159,95696,1699038782.0
79576561,5,177,1699038782.0
7032,30789,238070,1699038782.0
66264380,1725,34511,1699038782.0
16196509,1543,30112,1699038782.0
3185,70180,4680462,1699038782.0
394898,298,3938,1699038782.0
1038364,15,30665,1699038782.0
10634414,110,807,1699038855.0
95690174,4,5051,1699038855.0
80655815,53,5829,1699038855.0
12957244,24,67239,1699038855.0
61519,811,3488,1699038855.0
118767,27,16156,1699038855.0
57677390,4,56,1699038855.0
99542845,0,87,1699038855.0
871133,31,51174,1699038855.0
7427,8978,78229,1699038855.0
3087003,610,34874,1699038855.0
2660454,1057,3971,1699038855.0
11694407,17,4130,1699038855.0
16269365,16,642,1699038855.0
98392076,0,43,1699038855.0
5955,8282,27652,1699038855.0
10980260,116,68345,1699038855.0
3570660,365,30900,1699038855.0
22240,1411,49698,1699038928.0
33716,524,18280,1699038928.0
11727922,59,1819,1699038928.0
53448390,2081,32350,1699038928.0
162675,1539,38894,1699038928.0
2677,295870,1715738,1699038928.0
1412,87245,1123601,1699038928.0
63696,577,15597,1699038928.0
56447,474,11678,1699038928.0
2381,109168,440769,1699038928.0
12770,31403,1015064,1699038928.0
3557082,2095,13851,1699038928.0
15157241,488,16895,1699038928.0
18696467,636,25469,1699038928.0
1288,8864,696712,1699039002.0
1496767,104,4181,1699039002.0
96649369,38,208,1699039002.0
382463,203,4109,1699039002.0
9804,3001,25039,1699039002.0
15443,3425,73524,1699039002.0
1375621,301,5091,1699039002.0
72801,411,6015,1699039002.0
1167425,39,25521,1699039002.0
65588154,924,173955,1699039002.0
71575605,2861,32985,1699039002.0
2555454,840,2534,1699039002.0
451961,206,168134,1699039002.0
35627712,14,23416,1699039002.0
164445,314,9024,1699039002.0
49928,301,11808,1699039002.0
647587,21,20388,1699039077.0
42417970,128,1965,1699039077.0
2507852,4048,93984,1699039077.0
99524,152,6196,1699039077.0
1226771,451,4564,1699039077.0
87599,349,21089,1699039077.0
290915,2195,9633,1699039077.0
853642,123,8890,1699039077.0
9882212,8,23,1699039077.0
10661,12488,77705,1699039077.0
164888,7616,338928,1699039077.0
1409798,379,147410,1699039077.0
28332,2764,16689,1699039077.0
2522800,1625,16850,1699039077.0
82195550,104,2716,1699039077.0
547009,846,21548,1699039077.0
22523,22796,842053,1699039077.0
46521,1018,8063,1699039150.0
8052981,220,5759,1699039150.0
13880,1479,16889,1699039150.0
14524845,88,39305,1699039150.0
1566697,86,283,1699039150.0
1077068,1456,16694,1699039150.0
1408124,217,5458,1699039150.0
1670700,189,11255,1699039150.0
11737055,9,304,1699039150.0
65320905,44,6990,1699039150.0
155764,46,45863,1699039150.0
30225,2642,54313,1699039150.0
162399,8934,241831,1699039150.0
4827017,124468,2403702,1699039150.0
2183652,1268,520648,1699039150.0
60529,1039,4468,1699039223.0
68264069,20,5810,1699039223.0
414015,362,5251,1699039223.0
2913349,135,61912,1699039223.0
8268672,6,33,1699039223.0
485407,3063,21989,1699039223.0
35600821,227,9789,1699039223.0
3509899,1142,88331,1699039223.0
748731,5719,309588,1699039223.0
294125,464,37352,1699039223.0
75031276,23,34724,1699039223.0
1637,42954,904869,1699039223.0
2447993,2182,66087,1699039223.0
91007,822,26636,1699039223.0
7929696,1246,23940,1699039223.0
648141,339,11276,1699039223.0
77499,77,5829,1699039297.0
165441,6471,44434,1699039297.0
1210593,3897,36191,1699039297.0
75997,958,65858,1699039297.0
9992,1488,23022,1699039297.0
5318,2739,73078,1699039297.0
1028,200714,9099585,1699039297.0
163253,1866,643869,1699039297.0
978435,164,5353,1699039297.0
18043,1911,595986,1699039297.0
11229,4872,674376,1699039297.0
3693643,489,7199,1699039297.0
613812,1562,136587,1699039297.0
9344338,609,40127,1699039297.0
2166352,63,57108,1699039297.0
3476,10063,3408056,1699039297.0
112582,1115,24343,1699039297.0
1351188,329,3084,1699039297.0
1662635,648,18400,1699039297.0
76365076,9,9136,1699039371.0
211153,2499,17618,1699039371.0
9371883,124,4147,1699039371.0
2173738,61,787,1699039371.0
3646098,13,14260,1699039371.0
483961,8030,124071,1699039371.0
4029554,594,5353,1699039371.0
1011049,5,42,1699039371.0
40706987,4,117,1699039371.0
15261701,33,2322,1699039371.0
27200744,1257,5436,1699039371.0
30217157,39,2173,1699039371.0
16157480,2805,11896,1699039371.0
42876933,184,38263,1699039371.0
28149455,857,4140,1699039371.0
2319,68154,1239498,1699039371.0
33421,1150,18194,1699039371.0
164376,6487,323719,1699039371.0
15599730,232,1012,1699039371.0
3532968,5840,89521,1699039444.0
16101273,146,364,1699039444.0
594846,1525,105364,1699039444.0
13331595,538,137869,1699039444.0
93807615,2,483,1699039444.0
18397548,91,5856,1699039444.0
11580,1645,9478,1699039444.0
41413,792,10494,1699039444.0
162315,13879,1113647,1699039444.0
10229847,26,635,1699039444.0
28014,1587,102923,1699039444.0
35585529,1448,24920,1699039444.0
36995,3787,24692,1699039444.0
233394,1198,16942,1699039444.0
2507675,4212,46243,1699039444.0
78451299,18,17970,1699039444.0
9464,3547,51443,1699039518.0
2445,34917,332008,1699039518.0
72426100,1,434,1699039518.0
95529,61,1532,1699039518.0
142560,7,20835,1699039518.0
897372,480,55518,1699039518.0
77610392,19,661,1699039518.0
2995,17556,408396,1699039518.0
92900280,19,619,1699039518.0
1075962,40,4325,1699039518.0
28123960,269,2644,1699039518.0
164041,7398,65260,1699039518.0
18675058,14,25179,1699039518.0
6476,2084,26353,1699039518.0
1820223,527,13405,1699039518.0
353512,613,5375,1699039594.0
3476,10062,3408059,1699039594.0
3667089,686,32767,1699039594.0
5396873,174,95885,1699039594.0
6044,1997,370678,1699039594.0
11193112,619,28544,1699039594.0
27163,1055,16710,1699039594.0
15941587,180,568,1699039594.0
1523,145135,1633682,1699039594.0
1680,298181,6795152,1699039594.0
151258,46,5125,1699039594.0
16612,5752,61324,1699039594.0
259589,482,317299,1699039594.0
33192924,302,933,1699039594.0
10804254,359,11885,1699039594.0
84056,277,33508,1699039667.0
1680,298182,6795153,1699039667.0
97855517,4,23,1699039667.0
306075,722,19323,1699039667.0
54710,807,3829,1699039667.0
3014599,897,4143,1699039667.0
2409888,43,3012,1699039667.0
795006,26,2212,1699039667.0
163578,12720,272197,1699039667.0
1698028,51,72595,1699039667.0
3961,8649,903010,1699039667.0
11193,1860,16381,1699039667.0
18054300,8,15269,1699039667.0
918761,41,1315,1699039667.0
61447225,12,6,1699039667.0
12601,4270,111369,1699039667.0
32705,568,6927,1699039667.0
490432,2105,440331,1699039741.0
3741,17699,1414285,1699039741.0
2385130,3092,34104,1699039741.0
1550405,314,10678,1699039741.0
65481,84,18307,1699039741.0
10512788,135,42808,1699039741.0
6985,567,58835,1699039741.0
20282130,46,1016,1699039741.0
70127522,873,6685,1699039741.0
5211503,15,1243,1699039741.0
100163175,0,187,1699039741.0
1199482,290,128563,1699039741.0
51629084,12,9035,1699039741.0
725927,353,3778,1699039741.0
736647,59,2221,1699039741.0
974030,10,56,1699039741.0
643548,694,7357,1699039741.0
3235,41341,1656130,1699039814.0
973835,9735,33907,1699039814.0
3967883,1378,9528,1699039814.0
74475378,18,57017,1699039814.0
2311,218196,2272098,1699039814.0
38108552,21,1185,1699039814.0
1419,55597,641029,1699039814.0
68859600,177,2097,1699039814.0
5047520,286,6276,1699039814.0
24656,771,12714,1699039814.0
27126465,69,878,1699039814.0
805366,158,35493,1699039814.0
16077860,75,15810,1699039814.0
22013,430,8386,1699039814.0
3994,50347,858440,1699039814.0
49142562,50,1197,1699039814.0
3493,7458,205900,1699039889.0
163139,2255,92023,1699039889.0
15216893,224,59782,1699039889.0
6059166,43,971,1699039889.0
80321689,6657,26482,1699039889.0
99241,105,7743,1699039889.0
2873210,770,32541,1699039889.0
4808751,678,28897,1699039889.0
51100,189,25717,1699039889.0
4297,8052,28117,1699039889.0
76261,1192,12510,1699039889.0
8698192,363,3574,1699039889.0
971273,448,73192,1699039889.0
5470,6483,247716,1699039889.0
26195,12458,225203,1699039889.0
78449941,2,225,1699039889.0
79376373,16,704,1699039962.0
2329,81699,3903698,1699039962.0
100239407,0,14,1699039962.0
406084,544,9599,1699039962.0
10375170,2354,73230,1699039962.0
157262,6547,26120,1699039962.0
12782,1390,9189,1699039962.0
332139,156,32859,1699039962.0
5591379,54,2375,1699039962.0
157240,285034,6135776,1699039962.0
92593267,19,95,1699039962.0
10346378,123,3653,1699039962.0
14379449,101,32923,1699039962.0
15691,2054,48955,1699039962.0
101076,959,13110,1699039962.0
4460287,4,27,1699039962.0
5505,2733,44130,1699039962.0
1798607,18,136,1699039962.0
2723730,37,57456,1699039962.0
62227,1247,24510,1699040035.0
609279,2549,13649,1699040035.0
21694,1483,41799,1699040035.0
2457,18177,555249,1699040035.0
2401260,11,534,1699040035.0
71939,135,92452,1699040035.0
3094595,21,31459,1699040035.0
16690,2143,247086,1699040035.0
7737,8294,55868,1699040035.0
23982,7368,79768,1699040035.0
3537,22000,542550,1699040035.0
2718193,641,25929,1699040035.0
85664439,126,36529,1699040035.0
164821,4399,34397,1699040035.0
19241,231,29764,1699040035.0
9313657,60,26740,1699040035.0
25461,569,263951,1699040107.0
89809707,1,156,1699040107.0
38015,3069,13718,1699040107.0
239252,2564,113102,1699040107.0
14841964,589,47923,1699040107.0
220336,76285,1214900,1699040107.0
1099954,133,1394,1699040107.0
6408728,212,31212,1699040107.0
89903317,21,415,1699040107.0
1004436,474,21357,1699040107.0
166124,70,46689,1699040107.0
6025935,2,4297,1699040107.0
1963255,2324,54127,1699040107.0
1264070,649,123216,1699040180.0
71988884,14,7024,1699040180.0
1748138,21,4391,1699040180.0
35173,624,6664,1699040180.0
10225139,707,4390,1699040180.0
29308,300,189257,1699040180.0
76201627,96,1009,1699040180.0
7548,233,13618,1699040180.0
123220,167,325,1699040180.0
15897635,88,780,1699040180.0
542527,102,2126,1699040180.0
233922,72,67524,1699040180.0
9361151,22,18376,1699040180.0
5756,8953,59026,1699040180.0
165041,366,72943,1699040180.0
15434,15201,99602,1699040180.0
27499,1144,23797,1699040253.0
2964798,45,28662,1699040253.0
4500,32854,1998025,1699040253.0
440078,1223,5582,1699040253.0
140581,1567,71636,1699040253.0
34574467,22,1522,1699040253.0
15389,4287,23292,1699040253.0
95050619,0,206,1699040253.0
18758749,134,51681,1699040253.0
76324405,38,23631,1699040253.0
1977526,579,86854,1699040253.0
4798,15802,90889,1699040253.0
100753623,0,212,1699040253.0
10194,6825,60140,1699040253.0
9247671,925,19056,1699040326.0
73731,1889,90035,1699040326.0
7738,5436,270279,1699040326.0
80862575,500,2284,1699040326.0
858040,1133,61589,1699040326.0
19138745,42,3255,1699040326.0
133721,51,56265,1699040326.0
1861293,163,139492,1699040326.0
164245,15838,88709,1699040326.0
1070884,93,587,1699040326.0
9999119,93,7045,1699040326.0
1240623,25,3957,1699040399.0
10611639,63,25714,1699040399.0
1087250,205,5257,1699040399.0
4440,13989,455823,1699040399.0
11067,1050,298667,1699040399.0
732066,45,2329,1699040399.0
7355,722,476861,1699040399.0
2926262,7109,158260,1699040399.0
18105486,18,7593,1699040399.0
11777511,11599,106971,1699040399.0
94246811,9,561,1699040399.0
25039398,161,4525,1699040399.0
15240939,159,109686,1699040399.0
231042,148,96635,1699040399.0
550162,86,1637,1699040399.0
62936276,28,540,1699040399.0
5372,8703,243277,1699040399.0
1063,100141,6409413,1699040399.0
6547,34245,346385,1699040399.0
12627115,11,309,1699040472.0
1062069,87,992,1699040472.0
2756204,854,207373,1699040472.0
18337,5803,60879,1699040472.0
30080081,60,2037,1699040472.0
99183,2038,26413,1699040472.0
2986972,54,7861,1699040472.0
41255,90,22481,1699040472.0
384819,86,2548,1699040472.0
431631,98,13377,1699040472.0
100988950,0,33,1699040472.0
10583513,103,74695,1699040472.0
4870269,24,5754,1699040472.0
18904071,167,1922,1699040472.0
147289,43,967,1699040472.0
1063,100140,6409416,1699040472.0
16233976,3300,65924,1699040472.0
14631354,307,65868,1699040472.0
464196,311,5349,1699040545.0
15201,4421,103591,1699040545.0
13496,817,7863,1699040545.0
12042,320,11640,1699040545.0
65278424,135,63565,1699040545.0
3712023,10,17345,1699040545.0
4914,88541,404083,1699040545.0
86017472,5,1168,1699040545.0
12471899,38,870,1699040545.0
1633652,38,1269,1699040545.0
1489736,4252,38001,1699040545.0
90500225,11,662,1699040545.0
88289095,2570,213575,1699040545.0
19101288,126,40884,1699040545.0
1383805,1855,76460,1699040545.0
9487,6440,158201,1699040545.0
5840,32530,958540,1699040545.0
148189,162,3435,1699040618.0
3334,14625,211475,1699040618.0
2237668,715,39418,1699040618.0
1294161,2885,42375,1699040618.0
2034673,157,8560,1699040618.0
15259054,46,36248,1699040618.0
4292,26401,826096,1699040618.0
62034,56,4794,1699040618.0
36347,1476,22271,1699040618.0
17998520,2268,100121,1699040618.0
92374515,4,32,1699040618.0
21787,538,3236,1699040691.0
628178,1706,23714,1699040691.0
592841,437,14674,1699040691.0
10981429,67,496,1699040691.0
20282677,213,16258,1699040691.0
18924711,1149,14996,1699040691.0
48984,974,7386,1699040691.0
1283,318655,7945216,1699040691.0
2575734,227,19728,1699040691.0
82814103,3,979,1699040691.0
77669120,10,267,1699040691.0
11204199,32,732,1699040691.0
2567427,48,593,1699040763.0
1943848,4159,20676,1699040763.0
15456828,3,163,1699040763.0
80543103,6,2965,1699040763.0
6430119,12,25423,1699040763.0
156476,343,12270,1699040763.0
366025,18235,62220,1699040763.0
30035,114,34512,1699040763.0
117197,70,10927,1699040763.0
11410,406,12841,1699040763.0
2652881,211,3024,1699040763.0
5089,14145,281302,1699040763.0
86813252,98733,3441470,1699040763.0
33648,1064,9148,1699040763.0
3678,18773,179294,1699040837.0
237925,3269,94845,1699040837.0
1469921,402,8467,1699040837.0
