id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,skill_1_enconded,skill_2_encoded,skill_3_encoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_Contract,jenis_pekerjaan_Full-time,jenis_pekerjaan_Internship,jenis_pekerjaan_Other,jenis_pekerjaan_Part-time,jenis_pekerjaan_Temporary,jenis_pekerjaan_Volunteer,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3749371023,323296.0,5104.0,5.0,0.0,147.0,1174.0,2,4,1,28,36,36,4367,8596,51,0,1,0,0,0,0,0,1,1,6
3699372936,34132.0899192846,6776.0,0.7590721477646706,0.0,147.0,6214.87593878555,4,2,1,19,23,34,3208,5447,51,0,0,0,0,0,0,0,1,1,6
3756121626,19637.0,6776.0,0.8426403080494772,1.0,147.0,7154.0,5,3,1,26,32,36,3530,5908,51,0,1,0,0,0,0,0,1,1,6
3699084904,4822178.0,6623.299128953245,0.0,0.0,147.0,94.0,2,2,1,24,36,36,7449,3193,51,0,1,0,0,0,0,0,1,1,6
3757485756,180940.87571497355,6776.0,2.2793385826504053,0.0,147.0,1322.3194646138395,5,4,2,27,36,36,11178,8242,51,0,1,0,0,0,0,0,1,1,6
3756159389,4821574.64677863,3434.211373974725,0.004845077176684143,0.0,147.0,93.9497323242919,2,2,2,23,35,36,15778,3196,51,0,1,0,0,0,0,0,1,1,6
3757729807,3830959.0,6776.0,1.0,0.0,147.0,10.0,5,2,1,10,34,36,13455,4748,1,0,1,0,0,0,0,0,1,1,6
3753688319,12406726.70849705,6776.0,4.079063711815699,0.0,147.0,34.9721717463959,5,4,3,12,24,30,11626,5100,51,0,1,0,0,0,0,0,1,1,6
3693052951,1993025.5222618459,7146.907558052841,11.529533940134101,0.0,147.0,59.579866840038314,5,4,3,27,28,26,7374,8647,51,0,1,0,0,0,0,0,1,1,6
3757493540,5574.780329354195,6864.336470104482,0.0,0.0,147.0,30114.008324198818,5,4,1,22,23,36,5704,6613,46,0,1,0,0,0,0,0,1,1,6
3757132842,82817626.73567528,6222.6331677748385,0.2858299753229139,0.0,147.0,10.0,4,4,2,21,26,36,16794,2613,51,0,1,0,0,0,0,0,1,1,6
3757448802,5211503.0,6776.0,1.0,0.0,147.0,15.0,5,4,3,21,22,36,8561,2933,51,0,1,0,0,0,0,0,1,1,6
3697388375,15243.407970215067,6776.0,0.7355611106765778,0.0,147.0,8567.590516448989,5,4,1,18,30,36,11671,3701,38,0,1,0,0,0,0,0,1,1,6
3757067244,14122310.172555378,6776.0,18.212356940213738,0.0,147.0,265.44685748177096,5,4,3,26,26,25,7504,4909,23,0,1,0,0,0,0,0,1,1,6
3700428336,35424459.15293826,6771.907557879779,17.21659405181841,0.0,147.0,26949.3477565275,5,4,3,22,23,35,15574,2604,51,0,1,0,0,0,0,0,1,1,6
3699061903,1169354.282232911,6776.0,10.77481811097074,0.0,147.0,114.28938926149229,4,4,2,26,35,35,12057,2461,51,0,0,0,0,0,0,0,1,1,6
3757754252,96727.48844161494,12348.389353595321,1.027565572073578,0.0,147.0,107.17768019381265,5,3,1,26,33,35,9596,959,51,0,1,0,0,0,0,0,1,1,6
3696107122,89566933.27818187,6776.0,8.94669235960269,0.0,147.0,11.118336544950337,5,4,3,27,30,23,16542,8375,12,0,1,0,0,0,0,0,1,1,6
3755585734,33242739.0,9166.666666666666,6.0,1.0,147.0,30174.0,5,4,3,30,20,23,4104,2203,51,0,1,0,0,0,0,0,1,1,6
3697392168,4822178.0,6776.0,1.7442902979943367,0.0,147.0,94.0,5,2,1,24,36,36,9992,3193,51,0,1,0,0,0,0,0,1,1,6
3693072770,77295.14720756204,6470.545392143257,3.204917766049635,0.0,147.0,263.4032763412368,5,2,2,30,32,33,1526,2964,51,0,1,0,0,0,0,0,1,1,6
3757755594,99241.0,12500.0,1.0,0.0,147.0,105.0,5,4,1,27,34,36,9327,919,51,0,1,0,0,0,0,0,1,1,6
3757733205,65588154.0,6776.0,0.0,0.0,147.0,924.0,5,4,3,34,36,36,12312,4907,51,0,1,0,0,0,0,0,1,1,6
3757700977,92881139.0,6776.0,0.0,0.0,147.0,478.0,2,4,1,21,22,36,8983,7313,51,1,0,0,0,0,0,0,1,1,6
3757483943,12654.0,7500.0,0.0,0.0,147.0,2971.0,5,4,1,34,36,36,19163,5543,11,0,1,0,0,0,0,0,1,1,6
3757464792,202081.0,3432.0,0.0,0.0,147.0,535.0,5,3,3,24,36,36,1185,7453,51,0,1,0,0,0,0,0,1,1,6
3757435851,667154.0,6776.0,1.0,0.0,147.0,17.0,5,4,3,32,33,34,10551,2592,51,0,1,0,0,0,0,0,1,1,6
3756799061,22240.0,6776.0,0.0,0.0,147.0,1411.0,5,3,1,29,27,36,17992,1066,51,0,1,0,0,0,0,0,1,1,6
3756379522,2986.0,6776.0,3.0,0.0,147.0,3265.0,5,4,3,27,24,23,6028,1820,51,0,1,0,0,0,0,0,1,1,6
3756114486,19637.0,6776.0,0.0,0.0,147.0,7154.0,5,4,1,34,36,36,17900,5908,51,0,1,0,0,0,0,0,1,1,6
3754511943,19637.0,6776.0,0.0,0.0,147.0,7154.0,5,2,1,27,34,36,6702,5908,51,0,1,0,0,0,0,0,1,1,6
3749348108,19133.0,5333.333333333333,1.0,0.0,147.0,5857.0,5,2,1,27,24,36,6182,4824,31,0,1,0,0,0,0,0,1,1,6
3749347602,135468.0,7500.0,0.0,0.0,147.0,3434.0,5,4,3,24,5,36,4029,2959,51,0,1,0,0,0,0,0,1,1,6
3749347151,4277365.0,6776.0,0.0,1.0,147.0,41.0,5,4,3,21,22,36,19114,8067,20,0,1,0,0,0,0,0,1,1,6
3749345632,52310.0,6776.0,48.0,1.0,147.0,9035.0,5,3,3,27,36,36,15177,4857,14,0,1,0,0,0,0,0,1,1,6
3749345458,4277365.0,6776.0,0.0,1.0,147.0,41.0,5,4,2,21,22,36,19114,8067,20,0,1,0,0,0,0,0,1,1,6
3749344940,248184.0,6776.0,0.0,0.0,147.0,763.0,5,3,3,30,36,36,16021,2346,51,0,1,0,0,0,0,0,1,1,6
3701197800,5085.0,6776.0,31.0,0.0,147.0,7959.0,5,4,1,27,36,36,10564,1513,20,0,1,0,0,0,0,0,1,1,6
3701152088,6793658.0,7020.833333333333,3.0,0.0,147.0,10.0,5,4,3,27,36,36,1617,10338,51,0,1,0,0,0,0,0,1,1,6
3699084967,19637.0,6776.0,0.0,0.0,147.0,7154.0,5,2,1,23,24,36,20504,5908,51,0,1,0,0,0,0,0,1,1,6
3694107068,15695797.0,10000.0,2.0,0.0,147.0,99.0,5,4,3,10,34,36,18175,4696,51,0,1,0,0,0,0,0,1,1,6
3693589053,2985733.0,7480.0,3.0,0.0,147.0,835.0,2,4,3,27,32,24,10554,328,51,1,0,0,0,0,0,0,1,1,6
3693585655,136253.0,14500.0,48.0,0.0,147.0,18.0,2,4,3,27,34,36,18045,2177,51,1,0,0,0,0,0,0,1,1,6
3693075474,5837.0,8750.0,48.0,0.0,147.0,2076.0,5,3,3,27,15,36,18824,6455,51,0,1,0,0,0,0,0,1,1,6
3693055001,27725.0,8125.0,2.0,0.0,147.0,1828.0,5,4,3,27,36,36,16084,1856,51,0,1,0,0,0,0,0,1,1,6
3693047659,53388446.0,14500.0,19.0,0.0,147.0,398.0,5,4,3,21,22,27,541,5910,51,0,1,0,0,0,0,0,1,1,6
3697364016,41348.58644260996,8662.503469481011,1.1067691905866426,0.0,147.0,2137.0560926681633,3,4,1,29,36,36,12153,5686,51,0,0,0,0,0,0,0,1,1,6
3756127981,12951519.0,6776.0,2.286419036528702,0.0,147.0,49.0,5,4,3,11,24,28,10616,7137,51,0,1,0,0,0,0,0,1,1,6
3693045978,53576357.7700495,12552.02475400881,17.739011363288974,0.0,147.0,309.9829931575705,4,4,3,21,19,27,3660,6011,51,0,0,0,0,0,0,0,1,1,6
3749347762,71652.98999268397,6776.0,29.357492317267216,0.6033509003673876,147.0,5831.661871367022,5,3,3,25,32,24,9677,4099,28,0,1,0,0,0,0,0,1,1,6
3756117665,4437.944106496694,6776.0,4.702387195564416,1.0,147.0,9882.325050866475,5,5,1,21,35,36,5300,5779,21,0,1,0,0,0,0,0,1,1,6
3693049661,1796435.7653415173,7023.381723815397,12.52026815032567,0.0,147.0,59.04053630065134,5,4,3,27,27,17,4796,9227,51,0,1,0,0,0,0,0,1,1,6
3755582360,38536.982814778785,6776.0,19.132851024388998,0.0,147.0,6885.867097699881,5,4,1,33,26,13,7966,1356,24,0,1,0,0,0,0,0,1,1,6
3756562671,2650353.99822669,6776.0,5.524040371755548,0.0,147.0,340.6694745777513,5,3,3,25,21,31,14618,2114,31,0,1,0,0,0,0,0,1,1,6
3701314175,1182968.5337899283,6240.471363911475,4.750903468556819,0.0,147.0,27.276012612933886,5,3,3,22,19,26,2226,1317,51,0,1,0,0,0,0,0,1,1,6
3701319062,110998.38712391444,6565.913251813295,1.4165632812690783,0.0,147.0,492.02207356619795,5,3,1,29,20,36,2233,9974,51,0,1,0,0,0,0,0,1,1,6
3693426370,117105.52379637108,12103.540425238523,33.72797249624186,0.0,147.0,88.1190916488987,2,3,3,27,34,34,13690,2746,51,0,0,0,0,0,0,0,1,1,6
3693075435,5829.430204352872,8750.0,47.923500621467916,0.0,147.0,2125.717310390757,5,3,3,27,15,36,18810,6457,51,0,1,0,0,0,0,0,1,1,6
3749343533,2136771.3884585807,9179.199554754689,0.0,0.0,147.0,20.672498444519277,5,3,2,27,20,16,5250,921,51,0,1,0,0,0,0,0,1,1,6
3756238750,11829.140907510831,6776.0,1.9378246462661906,0.5310876768669047,147.0,5330.399975335393,5,4,1,27,29,29,4998,3991,51,0,1,0,0,0,0,0,1,1,6
3748007304,2664139.1979828933,9859.424987830516,0.0,0.0,147.0,68.45070369936502,5,3,2,27,17,10,5788,736,51,0,1,0,0,0,0,0,1,1,6
3701252871,579702.8822704151,5376.561391746038,11.3374970446561,0.0,147.0,29.939076168465533,5,2,3,26,23,31,10255,7290,51,0,1,0,0,0,0,0,1,1,6
3693043826,53817064.979292,10056.74899234406,16.123737048384296,0.0,147.0,197.23684597722385,3,4,3,22,16,27,7656,6141,51,0,0,0,0,0,0,0,1,1,6
3756771399,22127.33230261246,6776.0,0.0,0.0432837869333611,147.0,1659.5787883582927,5,2,1,28,26,36,17236,1275,51,0,1,0,0,0,0,0,1,1,6
3695387715,59324359.74366937,11492.71008093806,12.381158904187862,0.0,147.0,447.8359800155267,5,3,3,23,16,17,1518,5561,31,0,1,0,0,0,0,0,1,1,6
3755587646,3175420.3904361143,6923.42721873957,6.439094326091247,0.0,147.0,10.479698108697082,5,3,3,22,15,31,11848,4475,51,0,1,0,0,0,0,0,1,1,6
3693882298,74644281.26878858,6776.0,3.6911058979400364,0.0,147.0,18.07331769382011,4,4,2,24,31,34,14705,1577,51,0,0,0,0,0,0,0,1,1,6
3699093209,19637.0,6776.0,0.0,0.0,147.0,7154.0,5,2,1,22,23,36,20069,5908,51,0,1,0,0,0,0,0,1,1,6
3756127953,12951519.0,6776.0,2.3709977173634553,0.0,147.0,49.0,5,4,3,10,24,28,10464,7137,51,0,1,0,0,0,0,0,1,1,6
3757270538,17065801.218470678,5274.682489448063,0.602795439912569,0.10046590665209487,147.0,3072.8368356143146,2,3,3,24,34,34,16007,492,51,0,1,0,0,0,0,0,1,1,6
3693066267,311500.79451820906,6507.74352012171,6.0,0.0,147.0,248.29247065979922,5,3,1,32,31,36,1948,3139,51,0,1,0,0,0,0,0,1,1,6
3757453562,2491175.623486237,6776.0,4.073913825578138,0.0,147.0,402.1653143716891,5,3,3,24,28,36,16974,4680,28,0,1,0,0,0,0,0,1,1,6
3757487104,10322.009284570437,7290.603835052585,0.0,0.0,147.0,11912.274087499063,5,4,1,30,31,36,14729,5895,22,0,1,0,0,0,0,0,1,1,6
3698826357,68047007.43110256,7073.5875008765515,2.654969900945284,0.0,147.0,521.0684619222943,5,2,3,27,8,2,2955,5048,2,0,1,0,0,0,0,0,1,1,6
3701327324,128247.33982256759,6481.107020053461,2.0,0.0,147.0,122.69612937280876,5,3,3,27,34,36,6084,5437,51,0,1,0,0,0,0,0,1,1,6
3697532854,70671831.0867389,6776.0,11.639954674984118,0.0,147.0,396.3679779232399,5,2,3,27,12,3,4965,5609,13,0,1,0,0,0,0,0,1,1,6
3749346724,3499354.864185755,6776.0,0.0,0.8069061340718511,147.0,180.41377120012353,5,3,3,22,24,36,18516,6962,25,0,1,0,0,0,0,0,1,1,6
3698788501,15407415.405685471,6360.423984215713,2.0,0.0,147.0,64.00407677130494,3,3,3,21,27,29,10593,1794,51,0,1,0,0,0,0,0,1,1,6
3749346779,62726.185262201114,6776.0,37.96102392397465,0.7864047643398862,147.0,7310.00487680892,5,3,3,26,34,30,12215,4449,21,0,1,0,0,0,0,0,1,1,6
3756088004,19637.0,6776.0,0.9834915109697866,0.9834915109697866,147.0,7154.0,5,3,1,27,34,36,4132,5908,51,0,1,0,0,0,0,0,1,1,6
3755585873,27742.976062300193,7837.982293735209,25.782886346717675,0.0,147.0,5186.144307855943,5,4,1,31,25,19,10907,3419,20,0,1,0,0,0,0,0,1,1,6
3756114482,19637.0,6776.0,0.1365110163699782,0.1365110163699782,147.0,7154.0,5,4,1,33,35,36,16014,5908,51,0,1,0,0,0,0,0,1,1,6
3756329364,6156.840111151931,6776.0,2.428711769055565,0.0,147.0,4005.579976714303,5,4,2,27,26,25,5692,2598,51,0,1,0,0,0,0,0,1,1,6
3756369493,11805364.808801848,6776.0,2.517295635576212,0.0,147.0,132.61017646735274,5,3,3,22,26,28,1634,7193,51,0,1,0,0,0,0,0,1,1,6
3697381730,21250.0,6776.0,1.3427030993002909,0.0,147.0,3497.0,5,2,1,25,36,36,11260,2503,51,0,1,0,0,0,0,0,1,1,6
3749346805,101845.82283877769,7207.27463064618,19.407206807988054,0.40431680849975116,147.0,5698.578444407107,5,3,3,25,17,36,8536,3726,36,0,1,0,0,0,0,0,1,1,6
3749350729,111105.02737489693,6776.0,1.155077660387143,0.0,147.0,821.7562705573782,5,4,3,23,26,10,2731,3663,51,0,1,0,0,0,0,0,1,1,6
3701308192,111672.24563110873,6488.766075885322,20.07770647774225,0.0,147.0,22.515335253821558,5,5,3,17,17,14,7687,2824,51,0,1,0,0,0,0,0,1,1,6
3757467361,129111.69690413277,6776.0,1.6425026661480917,0.0,147.0,90.22243867859389,5,3,3,27,27,17,10164,6938,51,0,1,0,0,0,0,0,1,1,6
3757062631,65466527.85485938,6776.0,3.7283091892247535,0.0,147.0,569.8106270236484,5,4,3,31,36,36,11583,3444,51,0,1,0,0,0,0,0,1,1,6
3699201238,19637.0,6776.0,0.0,0.0,147.0,7154.0,5,2,1,22,23,36,14376,5908,51,0,1,0,0,0,0,0,1,1,6
3757495811,570550.0,3520.0,0.0,0.0,52.0,30862.0,2,1,1,23,24,36,7312,3529,51,0,1,0,0,0,0,0,1,1,7
3749347957,8584.0,8733.333333333332,0.0,0.0,52.0,12649.0,5,4,1,27,34,36,14061,3846,51,0,1,0,0,0,0,0,1,1,7
3694129699,7260033.593643071,6599.860832740369,0.0,0.0,52.0,136.05584671777916,5,4,1,24,25,36,14983,5003,51,0,1,0,0,0,0,0,1,1,7
3693758235,18918142.544615895,9852.807285777559,19.955918841184623,0.0,52.0,35.76299216185582,5,4,2,24,27,30,13382,4267,51,0,1,0,0,0,0,0,1,1,7
3694121562,11695727.0,8500.0,0.0,0.0,52.0,49387.0,5,4,1,1,2,36,12970,2090,51,0,1,0,0,0,0,0,1,1,7
3749358365,687759.8205644081,8733.333333333332,0.8850038585628013,0.0,52.0,361.2494552452546,5,2,1,26,32,36,956,8840,51,0,1,0,0,0,0,0,1,1,7
3755592912,903452.3051247303,13711.620223330283,0.0,0.0,52.0,143.52076552739817,5,4,2,27,25,36,9569,5081,51,0,1,0,0,0,0,0,1,1,7
3756130455,66919380.99749324,8733.333333333332,9.27454775697369,0.0,52.0,1497.280354573948,2,4,3,11,33,36,8327,466,51,0,0,0,0,0,0,0,1,1,7
3757494591,570550.0,3520.0,0.9491412879797045,0.0,52.0,30862.0,2,1,1,23,24,36,7312,3529,51,0,1,0,0,0,0,0,1,1,7
3697352999,3335.0,8733.333333333332,8.189175390915587,0.0,52.0,24292.0,5,1,1,27,36,36,246,8885,51,0,1,0,0,0,0,0,1,1,7
3693063434,758417.5923075972,9033.134000999446,4.0815230538589375,0.0,52.0,566.2634863797913,5,4,1,23,21,36,14463,5281,29,0,1,0,0,0,0,0,1,1,7
3697352999,3335.0,8733.333333333332,8.189175390915587,0.0,52.0,24292.0,5,1,1,27,36,36,246,8885,51,0,1,0,0,0,0,0,1,1,7
3749348070,1104359.0,9166.666666666666,14.0,1.0,52.0,80094.0,5,4,3,20,30,36,6868,323,11,0,1,0,0,0,0,0,1,1,7
3757496616,570550.0,8733.333333333332,2.0,0.0,52.0,30862.0,5,4,1,23,24,36,10332,3529,51,0,1,0,0,0,0,0,1,1,7
3757707484,80419201.0,8733.333333333332,0.0,1.0,52.0,10.0,2,4,3,20,21,36,8828,8272,51,0,0,0,0,1,0,0,1,1,7
3701317680,3690.0881237472777,12025.326566290625,16.369902521624724,0.0,52.0,16405.92290677972,5,3,2,25,36,36,15294,4512,51,0,1,0,0,0,0,0,1,1,7
3757493976,570550.0,8733.333333333332,0.6276154394678477,0.0,52.0,30862.0,5,4,1,27,34,36,7277,3529,51,0,1,0,0,0,0,0,1,1,7
3749350476,35568.32579521589,8772.319163153945,26.221922997749008,0.5847874473091844,52.0,948.5445579353437,3,4,3,28,25,16,8756,903,51,0,0,0,0,0,0,0,1,1,7
3757723285,3337.0,8733.333333333332,1.0,0.0,52.0,7660.0,5,4,1,27,36,36,871,1115,51,0,1,0,0,0,0,0,1,1,7
3749395944,11695727.0,8733.333333333332,0.0,0.0,52.0,49387.0,5,4,1,27,34,36,12820,2090,51,0,1,0,0,0,0,0,1,1,7
3701368465,3337.0,8733.333333333332,12.0,0.0,52.0,7660.0,5,3,1,14,36,36,4000,1115,51,0,1,0,0,0,0,0,1,1,7
3697352999,3335.0,8733.333333333332,8.189175390915587,0.0,52.0,24292.0,5,1,1,27,36,36,246,8885,51,0,1,0,0,0,0,0,1,1,7
3757730341,75305.51918934582,4865.157362244159,0.0,0.0,52.0,1054.375990351595,2,3,2,21,33,34,3282,537,51,0,1,0,0,0,0,0,1,1,7
3757707860,2762.4519169318596,8733.333333333332,0.0,0.0,52.0,27832.813639711676,2,2,1,27,36,36,17473,999,12,0,0,0,0,0,0,0,1,1,7
3699057675,1090323.0,8733.333333333332,0.0,0.0,52.0,1765.0,5,2,1,27,34,36,19343,5384,51,0,1,0,0,0,0,0,1,1,7
3749386797,8584.0,8733.333333333332,2.0,0.0,52.0,12649.0,5,2,1,28,36,36,4216,3846,51,0,1,0,0,0,0,0,1,1,7
3700549409,94355.0,8733.333333333332,0.8528151069339469,0.0,52.0,1032.0,5,4,1,32,34,36,2395,7268,14,0,1,0,0,0,0,0,1,1,7
3701187210,4163.510408914643,9409.794420235941,16.179591439000692,0.0,52.0,12509.091376997356,5,1,1,18,21,36,9800,2105,17,0,1,0,0,0,0,0,1,1,7
3749354008,8584.0,8733.333333333332,0.0,0.0,52.0,12649.0,5,2,1,7,36,36,13682,3846,51,0,1,0,0,0,0,0,1,1,7
3693063434,758417.5923075972,9033.134000999446,4.0815230538589375,0.0,52.0,566.2634863797913,5,4,1,23,21,36,14463,5281,29,0,1,0,0,0,0,0,1,1,7
3757732887,28480.43567793607,8733.333333333332,0.0,0.0,52.0,6392.463305490372,5,2,1,16,19,31,16966,2187,32,0,1,0,0,0,0,0,1,1,7
3693053961,4030966.0,8733.333333333332,2.1715942357910074,0.0,52.0,167.0,5,3,3,27,12,29,8011,5997,51,0,1,0,0,0,0,0,1,1,7
3701164583,4256.0,8733.333333333332,9.127476349377945,0.0,52.0,11380.0,5,2,1,17,18,36,6067,1471,10,0,1,0,0,0,0,0,1,1,7
3749346746,5235.0,9567.45282070381,2.982409278318066,0.0,52.0,12986.0,5,3,3,26,19,23,18500,5053,51,0,1,0,0,0,0,0,1,1,7
3757496050,570550.0,4156.867339077961,0.12216125429884173,0.0,52.0,30862.0,2,1,1,33,35,36,7552,3529,51,0,1,0,0,0,0,0,1,1,7
3755680270,65294553.0,8733.333333333332,0.9535028869037652,0.0,52.0,69.0,5,4,3,27,35,35,16719,1377,51,0,1,0,0,0,0,0,1,1,7
3701164583,4256.0,8733.333333333332,9.127476349377945,0.0,52.0,11380.0,5,2,1,17,18,36,6067,1471,10,0,1,0,0,0,0,0,1,1,7
3694116549,11419.0,5710.0,0.0,0.0,52.0,9433.0,5,4,1,7,36,36,13788,3623,51,0,1,0,0,0,0,0,1,1,7
3749348310,8584.0,8733.333333333332,0.2326043960659776,0.0,52.0,12649.0,4,1,1,27,34,36,14279,3846,51,0,0,0,0,0,0,0,1,1,7
3701261835,25630.14493392622,6491.751199608806,5.451378194237522,0.0,52.0,4003.8762023205873,5,2,2,21,12,36,14270,5456,37,0,1,0,0,0,0,0,1,1,7
3757734031,6357510.56528656,11076.263704412078,7.0743038045928115,0.0,52.0,1124.978097140762,5,4,1,23,24,36,2055,4883,51,0,1,0,0,0,0,0,1,1,7
3699092684,56833.0,9064.0,1.0,0.0,52.0,1526.0,2,4,3,27,24,36,19415,7747,51,1,0,0,0,0,0,0,1,1,7
3756110875,29618.0,8733.333333333332,2.0,0.0,52.0,753.0,5,4,1,7,27,12,13787,3903,51,0,1,0,0,0,0,0,1,1,7
3697353357,3335.0,8733.333333333332,2.0,0.0,52.0,24292.0,5,1,1,24,36,36,233,8885,51,0,1,0,0,0,0,0,1,1,7
3757452090,209859.2163196235,12598.44778985488,6.467522198163544,0.0,52.0,467.1274967090915,5,4,2,9,27,24,6084,3015,51,0,1,0,0,0,0,0,1,1,7
3757734031,6357510.56528656,11076.263704412078,7.0743038045928115,0.0,52.0,1124.978097140762,5,4,1,23,24,36,2055,4883,51,0,1,0,0,0,0,0,1,1,7
3757486593,7699.680959755833,4695.460790844494,0.9224503219209957,0.0,52.0,5072.0416777115315,2,2,1,23,24,36,18185,9601,48,0,1,0,0,0,0,0,1,1,7
3749386797,8584.0,8733.333333333332,2.0,0.0,52.0,12649.0,5,2,1,28,36,36,4216,3846,51,0,1,0,0,0,0,0,1,1,7
3701170334,4256.0,8733.333333333332,0.0,0.0,52.0,11380.0,5,4,1,17,18,36,3180,1471,10,0,1,0,0,0,0,0,1,1,7
3749354242,101170.76698588724,8733.333333333332,0.6903463997256839,0.0,52.0,1587.4371376181048,5,4,1,25,23,36,2013,3712,51,0,1,0,0,0,0,0,1,1,7
3697349875,3335.0,8733.333333333332,1.0,0.0,52.0,24292.0,5,1,1,27,36,36,231,8885,51,0,1,0,0,0,0,0,1,1,7
3693048255,33278075.0,3520.0,1.0,0.0,52.0,41.0,2,2,3,27,36,36,8399,10401,51,0,1,0,0,0,0,0,1,1,7
3694100884,18583397.0,8733.333333333332,2.0,0.0,52.0,75.0,5,4,1,27,34,36,17016,6497,51,0,1,0,0,0,0,0,1,1,7
3756113793,743843.0,11246.658117098703,9.000264247644044,0.19997357523559556,52.0,87.0,2,3,3,27,27,34,11781,6372,51,1,0,0,0,0,0,0,1,1,7
3749351286,8584.0,8733.333333333332,0.49107879478217253,0.0,52.0,12649.0,5,3,1,30,34,36,3354,3846,51,0,1,0,0,0,0,0,1,1,7
3749396268,11695727.0,8733.333333333332,0.0,0.0,52.0,49387.0,5,4,1,27,34,36,14738,2090,51,0,1,0,0,0,0,0,1,1,7
3749344985,2870777.0,8733.333333333332,2.0,0.0,52.0,51.0,5,4,3,34,36,36,8262,1844,51,0,1,0,0,0,0,0,1,1,7
3757723058,3337.0,8733.333333333332,0.6684985902910767,0.0,52.0,7660.0,5,4,1,27,36,36,1227,1115,51,0,1,0,0,0,0,0,1,1,7
3757732764,79815.0,5452.750810187219,1.8632477832115795,0.0,52.0,201.0,2,4,3,23,33,29,5021,607,51,0,1,0,0,0,0,0,1,1,7
3756107212,79681.38517857355,7698.088039474313,0.35388968568562673,0.0,52.0,54929.62905208909,3,4,1,18,14,16,6121,1148,51,0,0,0,0,0,0,0,1,1,7
3701276705,85388.54606384134,12198.206703278585,10.012676395811347,0.0,52.0,115.52478671818601,3,2,2,27,36,36,9213,3805,51,0,0,0,0,0,0,0,1,1,7
3700549600,94355.0,8733.333333333332,0.0,0.0,52.0,1032.0,5,4,1,24,27,36,9993,7268,14,0,1,0,0,0,0,0,1,1,7
3694113908,11419.0,6255.833333333333,0.0,0.0,52.0,9433.0,5,2,1,27,34,36,1949,3623,51,0,1,0,0,0,0,0,1,1,7
3757568165,8368999.5561680505,7816.886899860114,0.0,0.0,52.0,548.10852956595,4,3,1,31,14,29,11020,3191,51,0,1,0,0,0,0,0,1,1,7
3755593805,1401813.0,11250.0,0.0,0.0,52.0,320.0,5,4,1,27,34,36,9265,1054,51,0,1,0,0,0,0,0,1,1,7
3693048255,33278075.0,3520.0,1.0,0.0,52.0,41.0,2,2,3,27,36,36,8399,10401,51,0,1,0,0,0,0,0,1,1,7
3757732887,28480.43567793607,8733.333333333332,0.0,0.0,52.0,6392.463305490372,5,2,1,16,19,31,16966,2187,32,0,1,0,0,0,0,0,1,1,7
3756906135,3580427.2138978387,8733.333333333332,15.762689128096731,0.0,52.0,597.604729708848,4,2,2,23,36,36,11353,2988,7,0,0,0,0,0,0,0,1,1,7
3757706848,2723.0,8733.333333333332,0.0,0.0,52.0,29218.0,2,2,1,27,36,36,18540,992,10,0,0,0,0,1,0,0,1,1,7
3757733725,10988.839037152078,8733.333333333332,0.4907648798219968,0.0,52.0,8884.648125779799,4,2,1,17,26,36,17700,3789,27,0,0,0,0,0,0,0,1,1,7
3749351273,34424.0,8800.0,42.0,1.0,52.0,295.0,2,4,3,32,27,24,10545,183,51,1,0,0,0,0,0,0,1,1,7
3749351790,8584.0,8733.333333333332,0.22340653670434507,0.0,52.0,12649.0,5,2,1,28,34,36,11994,3846,51,0,1,0,0,0,0,0,1,1,7
3757734031,6357510.56528656,11076.263704412078,7.0743038045928115,0.0,52.0,1124.978097140762,5,4,1,23,24,36,2055,4883,51,0,1,0,0,0,0,0,1,1,7
3701367908,3337.0,8733.333333333332,4.574647747122285,0.0,52.0,7660.0,5,3,1,14,36,36,13378,1115,51,0,1,0,0,0,0,0,1,1,7
3693587537,30324.0,9240.0,3.0,0.0,52.0,1422.0,2,4,3,20,30,36,18132,4574,51,1,0,0,0,0,0,0,1,1,7
3700550667,94355.0,8733.333333333332,0.11960753212390662,0.0,52.0,1032.0,5,4,1,20,22,36,8444,7268,14,0,1,0,0,0,0,0,1,1,7
3701321879,198193.64903839873,11393.504816817138,7.38082261313426,0.0,52.0,291.1698459782106,3,3,3,27,30,36,9828,2041,37,0,0,0,0,0,0,0,1,1,7
3701367908,3337.0,8733.333333333332,4.574647747122285,0.0,52.0,7660.0,5,3,1,14,36,36,13378,1115,51,0,1,0,0,0,0,0,1,1,7
3756906135,3580427.2138978387,8733.333333333332,15.762689128096731,0.0,52.0,597.604729708848,4,2,2,23,36,36,11353,2988,7,0,0,0,0,0,0,0,1,1,7
3755592912,903452.3051247303,13711.620223330283,0.0,0.0,52.0,143.52076552739817,5,4,2,27,25,36,9569,5081,51,0,1,0,0,0,0,0,1,1,7
3757446945,5066390.0,8733.333333333332,9.0,0.0,52.0,10.0,5,4,3,35,36,36,697,8133,51,0,1,0,0,0,0,0,1,1,7
