id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,singkatan_kemampuanencoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_terformat_encoded,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3757435778,777243,6041.666666666667,0,False,47,329,5,3,3,20,17091,723,48,2,1,1,1
3757435226,88289095,11666.666666666666,15,True,47,2567,5,4,1,10,16745,5023,48,2,1,1,1
3757435226,88289095,11666.666666666666,15,True,47,2567,5,4,1,34,16745,5023,48,2,1,1,1
3756906593,2896658,7500.0,15,False,47,80,5,4,3,30,4771,6681,48,2,1,1,1
3756906593,2896658,7500.0,15,False,47,80,5,4,3,20,4771,6681,48,2,1,1,1
3756906566,10616113,7500.0,0,True,47,166,5,4,3,30,15317,6478,48,2,1,1,1
3756906566,10616113,7500.0,0,True,47,166,5,4,3,20,15317,6478,48,2,1,1,1
3756799726,10616113,7500.0,0,True,47,166,5,4,3,30,15317,6478,48,2,1,1,1
3756799726,10616113,7500.0,0,True,47,166,5,4,3,20,15317,6478,48,2,1,1,1
3756785808,974030,6776.0,3,False,47,10,2,2,3,23,7191,6891,48,2,1,1,1
3756785808,974030,6776.0,3,False,47,10,2,2,3,24,7191,6891,48,2,1,1,1
3756779177,48738,7500.0,3,True,47,667,5,4,1,30,17752,2284,1,2,1,1,1
3756779177,48738,7500.0,3,True,47,667,5,4,1,20,17752,2284,1,2,1,1,1
3756164317,844650,7500.0,1,False,47,16,2,4,3,20,2932,5291,48,5,1,1,1
3756164317,844650,7500.0,1,False,47,16,2,4,3,21,2932,5291,48,5,1,1,1
3756153000,2432,6274.4,0,False,47,13783,2,1,1,30,17739,3455,48,2,1,1,1
3756153000,2432,6274.4,0,False,47,13783,2,1,1,20,17739,3455,48,2,1,1,1
3756147706,2432,6274.4,0,False,47,13783,2,1,1,30,1718,3455,48,2,1,1,1
3756147706,2432,6274.4,0,False,47,13783,2,1,1,20,1718,3455,48,2,1,1,1
3756146871,2432,6274.4,0,False,47,13783,2,1,1,30,17738,3455,48,2,1,1,1
3756146871,2432,6274.4,0,False,47,13783,2,1,1,20,17738,3455,48,2,1,1,1
3756134295,16742,6354.166666666667,2,False,47,1718,5,2,1,30,1658,914,48,2,1,1,1
3756134295,16742,6354.166666666667,2,False,47,1718,5,2,1,20,1658,914,48,2,1,1,1
3756118118,232394,7916.666666666667,7,True,47,86,5,4,2,30,1724,1244,19,2,1,1,1
3756118118,232394,7916.666666666667,7,True,47,86,5,4,2,20,1724,1244,19,2,1,1,1
3756118118,232394,7916.666666666667,7,True,47,86,5,4,2,19,1724,1244,19,2,1,1,1
3756116113,90869,10416.666666666666,0,False,47,15,5,4,3,30,16037,3751,48,2,1,1,1
3756116113,90869,10416.666666666666,0,False,47,15,5,4,3,20,16037,3751,48,2,1,1,1
3756116113,90869,10416.666666666666,0,False,47,15,5,4,3,19,16037,3751,48,2,1,1,1
3756115452,5235,9791.666666666666,0,False,47,12986,5,4,3,30,1366,4635,48,2,1,1,1
3756114683,2277385,7500.0,15,True,47,1119,5,4,3,29,17042,1694,48,2,1,1,1
3756114683,2277385,7500.0,15,True,47,1119,5,4,3,22,17042,1694,48,2,1,1,1
3756114683,2277385,7500.0,15,True,47,1119,5,4,3,27,17042,1694,48,2,1,1,1
3756113757,5235,6041.666666666667,1,False,47,12986,5,2,3,30,6451,4635,48,2,1,1,1
3756113751,5235,8333.333333333334,0,False,47,12986,5,4,3,30,17741,4635,48,2,1,1,1
3756111905,232394,8125.0,2,True,47,86,5,4,2,30,16032,1244,19,2,1,1,1
3756111905,232394,8125.0,2,True,47,86,5,4,2,20,16032,1244,19,2,1,1,1
3756111905,232394,8125.0,2,True,47,86,5,4,2,19,16032,1244,19,2,1,1,1
3756109153,90869,9375.0,0,False,47,15,5,4,2,30,3768,3751,48,2,1,1,1
3756109153,90869,9375.0,0,False,47,15,5,4,2,25,3768,3751,48,2,1,1,1
3756109153,90869,9375.0,0,False,47,15,5,4,2,5,3768,3751,48,2,1,1,1
3756107350,86041588,7500.0,1,False,47,832,2,4,1,30,14985,7989,48,1,1,1,1
3756107124,90869,7500.0,1,False,47,15,2,3,3,30,11180,3751,48,5,1,1,1
3756107124,90869,7500.0,1,False,47,15,2,3,3,19,11180,3751,48,5,1,1,1
3756107124,90869,7500.0,1,False,47,15,2,3,3,25,11180,3751,48,5,1,1,1
3756105892,90869,7500.0,0,False,47,15,2,3,3,30,2151,3751,48,5,1,1,1
3756105892,90869,7500.0,0,False,47,15,2,3,3,19,2151,3751,48,5,1,1,1
3756105892,90869,7500.0,0,False,47,15,2,3,3,20,2151,3751,48,5,1,1,1
3756104850,86041588,7500.0,0,False,47,832,5,4,1,30,15794,7989,48,2,1,1,1
3756104767,90869,8360.0,2,False,47,15,2,3,2,25,550,3751,48,2,1,1,1
3756104767,90869,8360.0,2,False,47,15,2,3,2,30,550,3751,48,2,1,1,1
3756104767,90869,8360.0,2,False,47,15,2,3,2,29,550,3751,48,2,1,1,1
3756101757,90869,7500.0,3,False,47,15,2,3,3,25,11186,3751,48,5,1,1,1
3756101757,90869,7500.0,3,False,47,15,2,3,3,30,11186,3751,48,5,1,1,1
3756101757,90869,7500.0,3,False,47,15,2,3,3,20,11186,3751,48,5,1,1,1
3755595205,5235,14884.375,1,False,47,12986,5,4,3,30,15219,4635,48,2,1,1,1
3755595205,5235,14884.375,1,False,47,12986,5,4,3,20,15219,4635,48,2,1,1,1
3755595168,67555,7500.0,0,False,47,1881,5,4,1,30,16040,1581,48,2,1,1,1
3755595168,67555,7500.0,0,False,47,1881,5,4,1,20,16040,1581,48,2,1,1,1
3755594163,100027377,7500.0,1,False,47,2,5,4,3,30,6771,6749,48,2,1,1,1
3755594163,100027377,7500.0,1,False,47,2,5,4,3,20,6771,6749,48,2,1,1,1
3755593601,164376,5104.0,2,False,47,6487,2,4,3,1,12107,4144,48,2,1,1,1
3755593601,164376,5104.0,2,False,47,6487,2,4,3,30,12107,4144,48,2,1,1,1
3755593601,164376,5104.0,2,False,47,6487,2,4,3,15,12107,4144,48,2,1,1,1
3755593413,67555,7500.0,0,False,47,1881,5,4,1,30,17775,1581,48,2,1,1,1
3755593413,67555,7500.0,0,False,47,1881,5,4,1,20,17775,1581,48,2,1,1,1
3755593235,11259124,3432.0,1,False,47,29,2,2,3,30,2150,4297,48,2,1,1,1
3755593235,11259124,3432.0,1,False,47,29,2,2,3,20,2150,4297,48,2,1,1,1
3755593235,11259124,3432.0,1,False,47,29,2,2,3,28,2150,4297,48,2,1,1,1
3755592415,67555,7500.0,0,False,47,1881,5,4,1,30,14986,1581,48,2,1,1,1
3755592415,67555,7500.0,0,False,47,1881,5,4,1,20,14986,1581,48,2,1,1,1
3755592317,55544276,4928.0,1,False,47,8,2,4,3,30,8698,5385,48,2,1,1,1
3755592281,29686,7500.0,2,True,47,161,5,3,3,30,13759,2313,48,2,1,1,1
3755592281,29686,7500.0,2,True,47,161,5,3,3,20,13759,2313,48,2,1,1,1
3755590063,96627,7500.0,2,False,47,143,5,4,1,35,13251,8427,48,2,1,1,1
3755589787,2619961,11297.791666666666,5,False,47,9549,5,4,1,20,17489,385,48,2,1,1,1
3755589787,2619961,11297.791666666666,5,False,47,9549,5,4,1,30,17489,385,48,2,1,1,1
3755588389,14648088,7500.0,1,True,47,186,5,4,3,30,16038,1158,48,2,1,1,1
3755588389,14648088,7500.0,1,True,47,186,5,4,3,20,16038,1158,48,2,1,1,1
3755588123,49238,7500.0,2,False,47,1164,5,4,3,30,17741,4588,48,2,1,1,1
3755588123,49238,7500.0,2,False,47,1164,5,4,3,19,17741,4588,48,2,1,1,1
3755587990,1102416,7500.0,4,False,47,746,5,6,1,7,18925,5984,48,2,1,1,1
3755587432,2619961,9560.625,0,False,47,9549,5,4,1,30,2236,385,48,2,1,1,1
3755587281,2767863,9166.666666666666,6,False,47,7,5,4,3,13,663,7478,48,2,1,1,1
3755587281,2767863,9166.666666666666,6,False,47,7,5,4,3,35,663,7478,48,2,1,1,1
3755587281,2767863,9166.666666666666,6,False,47,7,5,4,3,10,663,7478,48,2,1,1,1
3755586711,6646428,8541.666666666666,0,False,47,45,5,4,3,30,1731,7980,48,2,1,1,1
3755586711,6646428,8541.666666666666,0,False,47,45,5,4,3,20,1731,7980,48,2,1,1,1
3755586292,556602,12291.666666666666,15,True,47,69,5,6,1,13,15322,7384,48,2,1,1,1
3755586104,556602,12083.333333333334,0,True,47,69,5,4,1,30,3768,7384,48,2,1,1,1
3755586104,556602,12083.333333333334,0,True,47,69,5,4,1,20,3768,7384,48,2,1,1,1
3755586100,556602,10708.333333333334,7,True,47,69,5,4,1,30,1158,7384,48,2,1,1,1
3755586100,556602,10708.333333333334,7,True,47,69,5,4,1,20,1158,7384,48,2,1,1,1
3755586021,4872007,14583.333333333334,4,False,47,144,5,4,3,30,6785,784,48,2,1,1,1
3755586021,4872007,14583.333333333334,4,False,47,144,5,4,3,20,6785,784,48,2,1,1,1
3755585940,5235,4840.0,1,False,47,12986,2,3,3,30,573,4635,48,2,1,1,1
3755585940,5235,4840.0,1,False,47,12986,2,3,3,20,573,4635,48,2,1,1,1
3755585751,166264,8333.333333333334,0,False,47,504,5,4,3,30,16029,8006,48,2,1,1,1
3755585751,166264,8333.333333333334,0,False,47,504,5,4,3,28,16029,8006,48,2,1,1,1
3755585527,1681,3520.0,0,False,47,26799,2,4,3,30,593,6937,48,1,1,1,1
3755584148,4872007,8750.0,0,False,47,144,5,3,3,30,17772,784,48,2,1,1,1
3755584148,4872007,8750.0,0,False,47,144,5,3,3,20,17772,784,48,2,1,1,1
3755583752,8795,7500.0,2,False,47,4075,5,1,1,31,7335,6359,48,2,1,1,1
3755583426,1917473,7500.0,3,False,47,67,2,2,3,35,10633,5489,48,5,1,1,1
3755583426,1917473,7500.0,3,False,47,67,2,2,3,30,10633,5489,48,5,1,1,1
3755583426,1917473,7500.0,3,False,47,67,2,2,3,10,10633,5489,48,5,1,1,1
3755582826,5235,14884.375,12,False,47,12986,5,6,3,30,6363,4635,48,2,1,1,1
3755582826,5235,14884.375,12,False,47,12986,5,6,3,20,6363,4635,48,2,1,1,1
3755582773,556602,10708.333333333334,10,True,47,69,5,4,1,30,1158,7384,48,2,1,1,1
3755582773,556602,10708.333333333334,10,True,47,69,5,4,1,20,1158,7384,48,2,1,1,1
3755582644,556602,10000.0,0,True,47,69,5,4,1,30,18918,7384,48,2,1,1,1
3755582644,556602,10000.0,0,True,47,69,5,4,1,20,18918,7384,48,2,1,1,1
3755582644,556602,10000.0,0,True,47,69,5,4,1,29,18918,7384,48,2,1,1,1
3755581831,5235,5208.333333333333,3,False,47,12986,5,3,3,30,593,4635,48,2,1,1,1
3755581831,5235,5208.333333333333,3,False,47,12986,5,3,3,20,593,4635,48,2,1,1,1
3755581749,556602,10000.0,0,True,47,69,5,4,1,30,18918,7384,48,2,1,1,1
3755581749,556602,10000.0,0,True,47,69,5,4,1,20,18918,7384,48,2,1,1,1
3755581749,556602,10000.0,0,True,47,69,5,4,1,29,18918,7384,48,2,1,1,1
3755581595,232394,7500.0,0,True,47,86,5,4,3,30,16036,1244,19,2,1,1,1
3755581523,10942374,5625.0,15,True,47,50,5,4,3,30,14985,3630,48,2,1,1,1
3755581523,10942374,5625.0,15,True,47,50,5,4,3,20,14985,3630,48,2,1,1,1
3755580914,556602,12291.666666666666,15,True,47,69,5,6,1,13,15322,7384,48,2,1,1,1
3755580850,166264,9240.0,2,False,47,504,2,4,3,30,15503,8006,48,2,1,1,1
3755580850,166264,9240.0,2,False,47,504,2,4,3,20,15503,8006,48,2,1,1,1
3755580563,4872007,12500.0,0,False,47,144,5,4,3,30,17746,784,48,2,1,1,1
3755580563,4872007,12500.0,0,False,47,144,5,4,3,20,17746,784,48,2,1,1,1
3755580442,4872007,11666.666666666666,0,False,47,144,5,4,3,30,17741,784,48,2,1,1,1
3755580442,4872007,11666.666666666666,0,False,47,144,5,4,3,29,17741,784,48,2,1,1,1
3755579977,4872007,9583.333333333334,6,False,47,144,5,4,3,30,14985,784,48,2,1,1,1
3755579977,4872007,9583.333333333334,6,False,47,144,5,4,3,20,14985,784,48,2,1,1,1
3755579889,556602,8750.0,6,True,47,69,5,4,1,30,557,7384,48,2,1,1,1
3755579889,556602,8750.0,6,True,47,69,5,4,1,20,557,7384,48,2,1,1,1
3755579889,556602,8750.0,6,True,47,69,5,4,1,29,557,7384,48,2,1,1,1
3755579068,4872007,7083.333333333333,0,False,47,144,5,3,3,30,17726,784,48,2,1,1,1
3755579068,4872007,7083.333333333333,0,False,47,144,5,3,3,20,17726,784,48,2,1,1,1
3755577470,4872007,14884.375,0,False,47,144,5,4,3,30,17734,784,48,2,1,1,1
3755577470,4872007,14884.375,0,False,47,144,5,4,3,20,17734,784,48,2,1,1,1
3755575762,4872007,6875.0,6,False,47,144,5,3,3,30,17091,784,48,2,1,1,1
3755575762,4872007,6875.0,6,False,47,144,5,3,3,20,17091,784,48,2,1,1,1
3755574900,4872007,9375.0,0,False,47,144,5,4,3,30,15448,784,48,2,1,1,1
3755573923,4872007,10416.666666666666,2,False,47,144,5,4,3,30,16029,784,48,2,1,1,1
3755573826,4872007,9166.666666666666,2,False,47,144,5,4,3,30,15448,784,48,2,1,1,1
3755573826,4872007,9166.666666666666,2,False,47,144,5,4,3,20,15448,784,48,2,1,1,1
3755573826,4872007,9166.666666666666,2,False,47,144,5,4,3,28,15448,784,48,2,1,1,1
3755573034,9464,7500.0,0,False,47,3547,5,3,3,30,526,8340,48,2,1,1,1
3755568887,4872007,7083.333333333333,4,False,47,144,5,3,3,30,6778,784,48,2,1,1,1
3755568887,4872007,7083.333333333333,4,False,47,144,5,3,3,20,6778,784,48,2,1,1,1
3755554974,164445,7500.0,1,False,47,314,5,2,3,30,3877,4238,48,2,1,1,1
3755554974,164445,7500.0,1,False,47,314,5,2,3,20,3877,4238,48,2,1,1,1
3755554974,164445,7500.0,1,False,47,314,5,2,3,25,3877,4238,48,2,1,1,1
3755141584,403861,7500.0,15,False,47,155,5,4,3,20,18561,4008,48,2,1,1,1
3755141584,403861,7500.0,15,False,47,155,5,4,3,21,18561,4008,48,2,1,1,1
3755127608,11846874,6.25,15,False,47,79,5,4,3,30,9684,2937,48,2,1,1,1
3755127608,11846874,6.25,15,False,47,79,5,4,3,20,9684,2937,48,2,1,1,1
3755127608,11846874,6.25,15,False,47,79,5,4,3,35,9684,2937,48,2,1,1,1
3755101828,54846,7500.0,2,False,47,2513,5,3,3,30,604,2387,48,2,1,1,1
3755101828,54846,7500.0,2,False,47,2513,5,3,3,20,604,2387,48,2,1,1,1
3755100910,6573927,7500.0,6,False,47,7,5,4,3,30,17091,4478,48,2,1,1,1
3755100910,6573927,7500.0,6,False,47,7,5,4,3,20,17091,4478,48,2,1,1,1
3754514628,51586112,7500.0,0,False,47,5,5,4,3,30,16032,7881,48,2,1,1,1
3754506096,2432,7500.0,1,False,47,13783,5,4,1,29,1647,3455,48,2,1,1,1
3754503407,239366,10833.333333333334,11,False,47,19,5,4,2,20,16885,1529,48,2,1,1,1
3754503407,239366,10833.333333333334,11,False,47,19,5,4,2,21,16885,1529,48,2,1,1,1
3754501604,2432,7500.0,0,False,47,13783,5,3,1,29,17729,3455,48,2,1,1,1
3754501600,2432,7500.0,15,False,47,13783,5,1,1,29,4167,3455,48,2,1,1,1
3754501600,2432,7500.0,15,False,47,13783,5,1,1,34,4167,3455,48,2,1,1,1
3754500717,2432,7500.0,0,False,47,13783,5,4,1,29,12164,3455,48,2,1,1,1
3749375410,2859,7500.0,1,False,47,10657,5,4,1,20,15598,886,48,2,1,1,1
3749375410,2859,7500.0,1,False,47,10657,5,4,1,30,15598,886,48,2,1,1,1
3749373470,2859,7500.0,3,False,47,10657,5,2,1,20,7748,886,48,2,1,1,1
3749373470,2859,7500.0,3,False,47,10657,5,2,1,30,7748,886,48,2,1,1,1
3749370712,2859,7500.0,0,False,47,10657,5,5,1,20,9583,886,48,2,1,1,1
3749370712,2859,7500.0,0,False,47,10657,5,5,1,30,9583,886,48,2,1,1,1
3749358072,3743,5456.0,0,False,47,17859,2,4,1,30,1716,6689,48,2,1,1,1
3749358072,3743,5456.0,0,False,47,17859,2,4,1,20,1716,6689,48,2,1,1,1
3749358071,3743,5456.0,0,False,47,17859,2,4,1,17,2436,6689,48,2,1,1,1
3749358071,3743,5456.0,0,False,47,17859,2,4,1,18,2436,6689,48,2,1,1,1
3749357184,1286891,7500.0,0,False,47,705,2,4,1,30,526,9058,48,1,1,1,1
3749357184,1286891,7500.0,0,False,47,705,2,4,1,20,526,9058,48,1,1,1,1
3749357075,3743,5280.0,0,False,47,17859,2,4,1,30,17754,6689,48,5,1,1,1
3749357075,3743,5280.0,0,False,47,17859,2,4,1,20,17754,6689,48,5,1,1,1
3749357074,3743,5456.0,0,False,47,17859,2,4,1,30,1716,6689,48,2,1,1,1
3749357074,3743,5456.0,0,False,47,17859,2,4,1,20,1716,6689,48,2,1,1,1
3749357071,3743,5456.0,0,False,47,17859,2,4,1,17,2436,6689,48,2,1,1,1
3749357071,3743,5456.0,0,False,47,17859,2,4,1,18,2436,6689,48,2,1,1,1
3749357070,3743,12320.0,0,False,47,17859,2,4,1,13,11417,6689,48,5,1,1,1
3749355378,3743,14884.375,1,False,47,17859,5,4,1,16,3446,6689,48,2,1,1,1
3749355378,3743,14884.375,1,False,47,17859,5,4,1,3,3446,6689,48,2,1,1,1
3749355378,3743,14884.375,1,False,47,17859,5,4,1,6,3446,6689,48,2,1,1,1
3749355229,3743,5456.0,0,False,47,17859,2,4,1,17,2436,6689,48,2,1,1,1
3749355229,3743,5456.0,0,False,47,17859,2,4,1,18,2436,6689,48,2,1,1,1
3749354286,3743,6125.0,1,False,47,17859,5,4,1,28,3114,6689,48,2,1,1,1
3749353577,3743,14154.166666666666,9,False,47,17859,5,4,1,16,3441,6689,48,2,1,1,1
3749353577,3743,14154.166666666666,9,False,47,17859,5,4,1,3,3441,6689,48,2,1,1,1
3749353577,3743,14154.166666666666,9,False,47,17859,5,4,1,6,3441,6689,48,2,1,1,1
3749353573,3743,5456.0,0,False,47,17859,2,4,1,30,1716,6689,48,2,1,1,1
3749353573,3743,5456.0,0,False,47,17859,2,4,1,20,1716,6689,48,2,1,1,1
3749353173,5815,7500.0,0,False,47,5236,5,4,1,30,17771,5412,48,2,1,1,1
3749353173,5815,7500.0,0,False,47,5236,5,4,1,20,17771,5412,48,2,1,1,1
3749352943,1038,13500.0,0,False,47,26799,5,4,1,13,11461,2384,40,2,1,1,1
3749352920,3743,6579.166666666667,2,False,47,17859,5,4,1,22,9651,6689,48,2,1,1,1
3749352920,3743,6579.166666666667,2,False,47,17859,5,4,1,21,9651,6689,48,2,1,1,1
3749352917,3743,5456.0,0,False,47,17859,2,4,1,17,2436,6689,48,2,1,1,1
3749352917,3743,5456.0,0,False,47,17859,2,4,1,18,2436,6689,48,2,1,1,1
3749352916,3743,5456.0,0,False,47,17859,2,4,1,30,1716,6689,48,2,1,1,1
3749352916,3743,5456.0,0,False,47,17859,2,4,1,20,1716,6689,48,2,1,1,1
3749350681,5815,7500.0,0,False,47,5236,5,2,1,12,13829,5412,48,2,1,1,1
3749350681,5815,7500.0,0,False,47,5236,5,2,1,19,13829,5412,48,2,1,1,1
3749350681,5815,7500.0,0,False,47,5236,5,2,1,34,13829,5412,48,2,1,1,1
3749350319,2714914,7500.0,0,False,47,103,5,4,3,30,6790,941,48,2,1,1,1
3749350319,2714914,7500.0,0,False,47,103,5,4,3,20,6790,941,48,2,1,1,1
3749350047,8781,5000.0,4,False,47,117,5,3,3,30,11411,8148,48,2,1,1,1
3749350047,8781,5000.0,4,False,47,117,5,3,3,35,11411,8148,48,2,1,1,1
3749350047,8781,5000.0,4,False,47,117,5,3,3,13,11411,8148,48,2,1,1,1
3749349578,77723613,14884.375,4,False,47,1,5,4,3,30,6363,5987,48,2,1,1,1
3749349578,77723613,14884.375,4,False,47,1,5,4,3,20,6363,5987,48,2,1,1,1
3749349059,248184,7500.0,0,False,47,763,5,4,3,10,17091,2167,48,2,1,1,1
3749349059,248184,7500.0,0,False,47,763,5,4,3,30,17091,2167,48,2,1,1,1
3749348717,5815,7500.0,0,False,47,5236,5,4,1,27,17749,5412,48,2,1,1,1
3749348717,5815,7500.0,0,False,47,5236,5,4,1,34,17749,5412,48,2,1,1,1
3749348172,841280,7500.0,0,False,47,64,5,4,1,30,17741,197,48,2,1,1,1
3749348172,841280,7500.0,0,False,47,64,5,4,1,20,17741,197,48,2,1,1,1
3749348113,11229,7500.0,0,False,47,4871,5,4,1,30,178,8850,48,2,1,1,1
3749348112,29012947,14884.375,6,False,47,10123,5,5,3,30,18907,2032,48,2,1,1,1
3749348112,29012947,14884.375,6,False,47,10123,5,5,3,20,18907,2032,48,2,1,1,1
3749348112,29012947,14884.375,6,False,47,10123,5,5,3,24,18907,2032,48,2,1,1,1
3749348041,696365,3900.8333333333335,0,False,47,268,5,2,3,30,527,3819,48,5,1,1,1
3749347351,971273,7291.666666666667,1,False,47,448,5,3,3,30,1711,7069,48,2,1,1,1
3749346750,52176410,7500.0,3,False,47,27,5,3,3,30,15982,8001,48,2,1,1,1
3749346750,52176410,7500.0,3,False,47,27,5,3,3,20,15982,8001,48,2,1,1,1
3749346644,427460,7500.0,0,False,47,54,5,4,2,30,3768,8185,48,2,1,1,1
3749346644,427460,7500.0,0,False,47,54,5,4,2,20,3768,8185,48,2,1,1,1
3749346110,14352,7500.0,0,True,47,750,5,3,3,30,15993,7500,48,2,1,1,1
3749346110,14352,7500.0,0,True,47,750,5,3,3,20,15993,7500,48,2,1,1,1
3749344780,45346,5208.333333333333,0,False,47,366,5,4,3,30,17091,8230,48,2,1,1,1
3749344609,969699,13541.666666666666,0,False,47,7,5,6,3,30,4895,2935,48,2,1,1,1
3749343858,6575603,7500.0,0,True,47,117,2,4,3,10,4683,1462,48,1,1,1,1
3748849449,6651490,6864.0,15,True,47,12,2,4,2,30,557,3697,48,1,1,1,1
3748849449,6651490,6864.0,15,True,47,12,2,4,2,20,557,3697,48,1,1,1,1
3748848719,11229,7500.0,1,False,47,4871,5,2,2,30,17831,8850,48,2,1,1,1
3748848719,11229,7500.0,1,False,47,4871,5,2,2,20,17831,8850,48,2,1,1,1
3748848709,11229,7500.0,3,False,47,4871,5,4,2,30,14985,8850,48,2,1,1,1
3748848709,11229,7500.0,3,False,47,4871,5,4,2,20,14985,8850,48,2,1,1,1
3748847825,11229,6250.0,0,False,47,4871,5,4,2,30,579,8850,48,2,1,1,1
3748847825,11229,6250.0,0,False,47,4871,5,4,2,20,579,8850,48,2,1,1,1
3748847818,11229,7500.0,1,False,47,4871,5,2,2,30,17726,8850,48,2,1,1,1
3748847808,11229,7500.0,1,False,47,4871,5,2,2,30,12622,8850,48,2,1,1,1
3748847808,11229,7500.0,1,False,47,4871,5,2,2,20,12622,8850,48,2,1,1,1
3748846921,27342,7500.0,13,False,47,65,2,4,3,20,2234,7858,48,1,1,1,1
3748846921,27342,7500.0,13,False,47,65,2,4,3,21,2234,7858,48,1,1,1,1
3748845925,11229,7500.0,1,False,47,4871,5,4,2,30,8150,8850,48,2,1,1,1
3748842066,2639649,7500.0,0,False,47,10,5,4,3,30,17743,2355,48,2,1,1,1
3748842066,2639649,7500.0,0,False,47,10,5,4,3,20,17743,2355,48,2,1,1,1
3748840868,248184,3666.6666666666665,1,False,47,763,5,4,3,30,2150,2167,48,2,1,1,1
3748840304,18212428,10416.666666666666,0,False,47,17,5,6,3,25,13210,2029,48,2,1,1,1
3748840304,18212428,10416.666666666666,0,False,47,17,5,6,3,10,13210,2029,48,2,1,1,1
3748840304,18212428,10416.666666666666,0,False,47,17,5,6,3,30,13210,2029,48,2,1,1,1
3748839542,2859,5750.0,0,False,47,10657,5,2,1,20,3831,886,48,2,1,1,1
3748839542,2859,5750.0,0,False,47,10657,5,2,1,30,3831,886,48,2,1,1,1
3748835768,143836,7500.0,0,False,47,110,5,4,1,35,14827,3285,48,2,1,1,1
3748834989,2859,14884.375,0,False,47,10657,5,4,1,20,15655,886,48,2,1,1,1
3748834989,2859,14884.375,0,False,47,10657,5,4,1,30,15655,886,48,2,1,1,1
3748831948,2415830,9791.666666666666,0,False,47,10,5,4,3,30,2854,8874,48,2,1,1,1
3748831948,2415830,9791.666666666666,0,False,47,10,5,4,3,20,2854,8874,48,2,1,1,1
3701373187,79098,9333.333333333334,0,False,47,185,5,4,1,10,15484,463,48,1,1,1,1
3701373187,79098,9333.333333333334,0,False,47,185,5,4,1,34,15484,463,48,1,1,1,1
3701373180,79098,6666.666666666667,1,False,47,185,5,4,1,34,16019,463,48,1,1,1,1
3701369034,100781,7500.0,9,False,47,79,5,4,1,28,4471,3079,48,2,1,1,1
3701368628,79098,9000.0,2,False,47,185,5,4,1,34,16019,463,48,1,1,1,1
3701368625,79098,8250.0,0,False,47,185,5,4,1,10,15484,463,48,1,1,1,1
3701368625,79098,8250.0,0,False,47,185,5,4,1,34,15484,463,48,1,1,1,1
3701366370,5507,8750.0,7,True,47,8996,5,4,1,23,15672,2193,48,2,1,1,1
3701366370,5507,8750.0,7,True,47,8996,5,4,1,24,15672,2193,48,2,1,1,1
3701365523,5507,7500.0,8,False,47,8996,5,4,1,12,15111,2193,48,2,1,1,1
3701365523,5507,7500.0,8,False,47,8996,5,4,1,19,15111,2193,48,2,1,1,1
3701365523,5507,7500.0,8,False,47,8996,5,4,1,34,15111,2193,48,2,1,1,1
3701364845,5507,7500.0,11,False,47,8996,5,4,1,12,15111,2193,48,2,1,1,1
3701364845,5507,7500.0,11,False,47,8996,5,4,1,19,15111,2193,48,2,1,1,1
3701364845,5507,7500.0,11,False,47,8996,5,4,1,34,15111,2193,48,2,1,1,1
3701362655,5507,7683.166666666667,4,True,47,8996,5,4,1,30,1709,2193,48,2,1,1,1
3701362655,5507,7683.166666666667,4,True,47,8996,5,4,1,20,1709,2193,48,2,1,1,1
3701361898,5507,7500.0,4,False,47,8996,5,4,1,12,15111,2193,48,2,1,1,1
3701361898,5507,7500.0,4,False,47,8996,5,4,1,19,15111,2193,48,2,1,1,1
3701361898,5507,7500.0,4,False,47,8996,5,4,1,34,15111,2193,48,2,1,1,1
3701361884,5507,7500.0,9,False,47,8996,5,4,1,12,15111,2193,48,2,1,1,1
3701361884,5507,7500.0,9,False,47,8996,5,4,1,19,15111,2193,48,2,1,1,1
3701361884,5507,7500.0,9,False,47,8996,5,4,1,34,15111,2193,48,2,1,1,1
3701360963,5507,7500.0,15,False,47,8996,5,4,1,12,15111,2193,48,2,1,1,1
3701360963,5507,7500.0,15,False,47,8996,5,4,1,19,15111,2193,48,2,1,1,1
3701360963,5507,7500.0,15,False,47,8996,5,4,1,34,15111,2193,48,2,1,1,1
3701360810,5507,7500.0,15,False,47,8996,5,4,1,13,3741,2193,48,2,1,1,1
3701329061,65882129,7500.0,1,False,47,5,5,4,3,16,14485,8422,48,2,1,1,1
3701329061,65882129,7500.0,1,False,47,5,5,4,3,21,14485,8422,48,2,1,1,1
3701328415,91096504,5833.333333333333,15,False,47,2,5,2,3,30,8334,3248,48,2,1,1,1
3701327001,5323389,7500.0,1,False,47,1,5,4,3,30,17719,3637,48,2,1,1,1
3701327001,5323389,7500.0,1,False,47,1,5,4,3,20,17719,3637,48,2,1,1,1
3701326766,106083,14583.333333333334,11,False,47,164,5,3,3,30,1158,6301,48,2,1,1,1
3701326766,106083,14583.333333333334,11,False,47,164,5,3,3,20,1158,6301,48,2,1,1,1
